"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","bikes","Id"
8,39.474324,-0.375151,23,1400857200,2014,5,23,17,"Friday",112,0,11.3,3.7,278,25.5,22,999,0,0,5.32527511121517,5.32412663116625,5.60475482912333,5.59435364041605,0,199410
8,39.474324,-0.375151,23,1400860800,2014,5,23,18,"Friday",113,0,10.8,4.4,277,25.5,21,999,0,0,5.3249634182031,5.32381509654769,5.59286775631501,5.59138187221397,0,199411
8,39.474324,-0.375151,23,1400864400,2014,5,23,19,"Friday",114,0,8.8,2.7,271,25.6,20,999,0,2,5.32476881657497,5.32356210871219,5.59435364041605,5.59138187221397,1,199412
8,39.474324,-0.375151,23,1400868000,2014,5,23,20,"Friday",115,0,6.8,2.1,235,24.5,29,999,0,0,5.32445718967636,5.32330915047976,5.59435364041605,5.58841010401189,1,199413
8,39.474324,-0.375151,23,1400871600,2014,5,23,21,"Friday",116,0,6.2,3.3,152,22,46,1000,0,0,5.32414559925094,5.32299771836424,5.59138187221397,5.58098068350669,0,199414
8,39.474324,-0.375151,23,1400875200,2014,5,23,22,"Friday",117,0,4.8,2.3,169,22,43,1001,0,1,5.32389256246708,5.32286182286182,5.59138187221397,5.58543833580981,3,199415
8,39.474324,-0.375151,23,1400878800,2014,5,23,23,"Friday",118,0,2.3,0.5,208,22,41,1001,0,1,5.32363955529549,5.32260894998538,5.58841010401189,5.57800891530461,1,199416
8,39.474324,-0.375151,23,1400882400,2014,5,24,0,"Saturday",119,0,3.6,0.9,272,21.3,32,1001,0,0,5.3233280674039,5.32229761347684,5.58098068350669,5.57057949479941,0,199417
8,39.474324,-0.375151,23,1400886000,2014,5,24,1,"Saturday",120,0,2.1,0.5,355,20,39,1002,0,3,5.32319213667213,5.32198631338831,5.58543833580981,5.57057949479941,0,199418
8,39.474324,-0.375151,23,1400889600,2014,5,24,2,"Saturday",121,0,0.8,0.3,69,19.2,56,1001,0,1,5.32293921488329,5.32167504971342,5.57800891530461,5.57057949479941,0,199419
8,39.474324,-0.375151,23,1400893200,2014,5,24,3,"Saturday",122,0,1,0.3,81,19.1,48,1001,0,0,5.32262782262782,5.32136382244576,5.57057949479941,5.57057949479941,0,199420
8,39.474324,-0.375151,23,1400896800,2014,5,24,4,"Saturday",123,0,6.3,2.4,39,18.4,48,1001,0,0,5.32231646680316,5.32111111111111,5.57057949479941,5.57206537890045,1,199421
8,39.474324,-0.375151,23,1400900400,2014,5,24,5,"Saturday",124,0,9.5,4.2,42,17.3,66,1001,0,0,5.3220051474029,5.32085842933162,5.57057949479941,5.57355126300149,1,199422
8,39.474324,-0.375151,23,1400904000,2014,5,24,6,"Saturday",125,0,11.9,6.3,44,17.5,73,1001,0,0,5.32169386442066,5.32060577710209,5.57057949479941,5.57503714710253,1,199423
8,39.474324,-0.375151,23,1400907600,2014,5,24,7,"Saturday",126,0,11.4,5,51,17.8,72,1002,0,1,5.32144110422272,5.32035315441735,5.57206537890045,5.57503714710253,1,199424
8,39.474324,-0.375151,23,1400911200,2014,5,24,8,"Saturday",127,0,16.4,9.3,35,18,73,1002,0,1,5.3211883735891,5.32010056127222,5.57355126300149,5.57355126300149,1,199425
8,39.474324,-0.375151,23,1400914800,2014,5,24,9,"Saturday",128,0,17.3,9.4,44,18.3,74,1002,0,1,5.32093567251462,5.3198479976615,5.57503714710253,5.57206537890045,1,199426
8,39.474324,-0.375151,23,1400918400,2014,5,24,10,"Saturday",129,0,11,3.4,120,19.1,72,1002,0,1,5.32068300099409,5.31959546358003,5.57503714710253,5.56612184249629,1,199427
8,39.474324,-0.375151,23,1400922000,2014,5,24,11,"Saturday",130,0,13.1,4.5,106,19.6,70,1002,0,1,5.32043035902234,5.31934295902262,5.57355126300149,5.55869242199108,1,199428
8,39.474324,-0.375151,23,1400925600,2014,5,24,12,"Saturday",131,0,11.2,3.2,168,19.8,70,1003,0,1,5.32017774659416,5.31979191021744,5.57206537890045,5.56463595839524,13,199429
8,39.474324,-0.375151,23,1400929200,2014,5,24,13,"Saturday",132,0,10.5,2.7,185,20.4,68,1003,0,1,5.3199251637044,5.31994856508271,5.56612184249629,5.55274888558692,8,199430
8,39.474324,-0.375151,23,1400932800,2014,5,24,14,"Saturday",133,0,14.1,4.7,125,18.8,74,1003,0,1,5.31967261034785,5.31992986557569,5.55869242199108,5.5334323922734,5,199431
8,39.474324,-0.375151,23,1400936400,2014,5,24,15,"Saturday",134,0,16.1,5.8,88,18.8,74,1002,0,13,5.32012159476207,5.3196774005026,5.56463595839524,5.518573551263,1,199432
8,39.474324,-0.375151,23,1400940000,2014,5,24,16,"Saturday",135,0,11.6,3.1,148,19.4,72,1002,0,8,5.32027824867014,5.31936652641421,5.55274888558692,5.50817236255572,0,199433
8,39.474324,-0.375151,23,1400943600,2014,5,24,17,"Saturday",136,0,9.3,2.6,147,18.7,75,1002,0,5,5.32025952770634,5.31917255887337,5.5334323922734,5.5037147102526,2,199434
8,39.474324,-0.375151,23,1400947200,2014,5,24,18,"Saturday",137,0,7.5,1.9,171,18.5,75,1003,0,1,5.32000701385236,5.31892018230688,5.518573551263,5.50222882615156,1,199435
8,39.474324,-0.375151,23,1400950800,2014,5,24,19,"Saturday",138,0,7.6,1.9,200,18.6,73,1003,0,0,5.31969608416131,5.31884312007011,5.50817236255572,5.5037147102526,4,199436
8,39.474324,-0.375151,23,1400954400,2014,5,24,20,"Saturday",139,0,5.7,1.4,195,18.3,73,1003,0,2,5.3195020746888,5.31870764197242,5.5037147102526,5.50520059435364,3,199437
8,39.474324,-0.375151,23,1400958000,2014,5,24,21,"Saturday",140,0,7.3,1.8,173,18.2,71,1003,0,1,5.31924964936886,5.31857217970439,5.50222882615156,5.50668647845468,3,199438
8,39.474324,-0.375151,23,1400961600,2014,5,24,22,"Saturday",141,0,5.9,1.4,164,18,71,1004,0,4,5.31917255887337,5.31849515130272,5.5037147102526,5.51263001485884,4,199439
8,39.474324,-0.375151,23,1400965200,2014,5,24,23,"Saturday",142,0,4.9,1,181,17.8,71,1004,0,3,5.31903704569358,5.3185933757813,5.50520059435364,5.518573551263,7,199440
8,39.474324,-0.375151,23,1400968800,2014,5,25,0,"Sunday",143,0,5.7,2.4,119,17.7,71,1004,0,3,5.3189015483494,5.31869158878505,5.50668647845468,5.52897473997028,7,199441
8,39.474324,-0.375151,23,1400972400,2014,5,25,1,"Sunday",144,0,3.6,1.2,116,17.7,68,1004,0,4,5.31882449170367,5.31843934349629,5.51263001485884,5.52897473997028,1,199442
8,39.474324,-0.375151,23,1400976000,2014,5,25,2,"Sunday",145,0,2.2,0.6,93,17.7,67,1004,0,7,5.31892270841853,5.31824553206401,5.518573551263,5.53194650817236,2,199443
8,39.474324,-0.375151,23,1400979600,2014,5,25,3,"Sunday",146,0,2.2,1.2,31,16.8,73,1003,0,7,5.31902091365814,5.31793494130701,5.52897473997028,5.53046062407132,0,199444
8,39.474324,-0.375151,23,1400983200,2014,5,25,4,"Sunday",147,0,2.1,0.6,1,16.2,76,1003,0,1,5.31876861966236,5.31762438682551,5.52897473997028,5.53046062407132,0,199445
8,39.474324,-0.375151,23,1400986800,2014,5,25,5,"Sunday",148,0,3.9,1.6,8,15.5,81,1003,0,2,5.31857476635514,5.31731386861314,5.53194650817236,5.53046062407132,0,199446
8,39.474324,-0.375151,23,1400990400,2014,5,25,6,"Sunday",149,0,3.3,1.1,27,14.9,82,1003,0,0,5.31826412008644,5.31706177741446,5.53046062407132,5.52897473997028,1,199447
8,39.474324,-0.375151,23,1400994000,2014,5,25,7,"Sunday",150,0,3,1.2,27,15.1,81,1003,0,0,5.31795351010396,5.31680971565365,5.53046062407132,5.52748885586924,1,199448
8,39.474324,-0.375151,23,1400997600,2014,5,25,8,"Sunday",151,0,1.6,0.2,356,16.7,75,1004,0,0,5.31764293640133,5.31667445119103,5.53046062407132,5.52897473997028,3,199449
8,39.474324,-0.375151,23,1401001200,2014,5,25,9,"Sunday",152,0,3.6,1.3,48,18,71,1003,0,1,5.31739079654286,5.3165975830463,5.52897473997028,5.52897473997028,4,199450
8,39.474324,-0.375151,23,1401004800,2014,5,25,10,"Sunday",153,0,2.7,0.6,59,20.4,63,1003,0,1,5.31713868613139,5.31663747810858,5.52748885586924,5.52748885586924,6,199451
8,39.474324,-0.375151,23,1401008400,2014,5,25,11,"Sunday",154,0,4.1,1,144,21,60,1004,0,3,5.31700338666355,5.31708598447259,5.52897473997028,5.53491827637444,13,199452
8,39.474324,-0.375151,23,1401012000,2014,5,25,12,"Sunday",155,0,7,2.4,128,21.2,55,1003,0,4,5.3169264903369,5.31759280877889,5.52897473997028,5.54234769687964,14,199453
8,39.474324,-0.375151,23,1401015600,2014,5,25,13,"Sunday",156,0,11.1,6.4,127,20.2,55,1003,0,6,5.31696637085474,5.31833304149886,5.52748885586924,5.555720653789,18,199454
8,39.474324,-0.375151,23,1401019200,2014,5,25,14,"Sunday",157,0,14.8,7.6,128,20,61,1003,0,13,5.31741491038589,5.3188980973503,5.53491827637444,5.56166419019316,15,199455
8,39.474324,-0.375151,23,1401022800,2014,5,25,15,"Sunday",158,0,15.7,9.8,131,19.7,60,1003,0,14,5.31792177466433,5.31934636708491,5.54234769687964,5.56463595839524,13,199456
8,39.474324,-0.375151,23,1401026400,2014,5,25,16,"Sunday",159,0,16.6,10.5,123,19.8,56,1002,0,18,5.3186620746016,5.31950280112045,5.555720653789,5.55869242199108,8,199457
8,39.474324,-0.375151,23,1401030000,2014,5,25,17,"Sunday",160,0,11.8,4.5,135,20.7,54,1003,0,15,5.31922717721223,5.31954251035771,5.56166419019316,5.56166419019316,6,199458
8,39.474324,-0.375151,23,1401033600,2014,5,25,18,"Sunday",161,0,8.9,2,187,20.6,60,1003,0,13,5.31967548006771,5.3196405648267,5.56463595839524,5.57206537890045,7,199459
8,39.474324,-0.375151,23,1401037200,2014,5,25,19,"Sunday",162,0,8.8,2.1,159,20.1,63,1003,0,8,5.31983191315513,5.31968026139215,5.55869242199108,5.57949479940565,6,199460
8,39.474324,-0.375151,23,1401040800,2014,5,25,20,"Sunday",163,0,6.8,1.6,162,19,68,1003,0,6,5.31987160782025,5.31989498249708,5.56166419019316,5.58692421991085,9,199461
8,39.474324,-0.375151,23,1401044400,2014,5,25,21,"Sunday",164,0,6.3,1.5,131,18.4,70,1003,0,7,5.31996965452848,5.3202846975089,5.57206537890045,5.59138187221397,12,199462
8,39.474324,-0.375151,23,1401048000,2014,5,25,22,"Sunday",165,0,4.5,1.3,71,18.2,73,1004,0,6,5.32000933652331,5.32061603080154,5.57949479940565,5.59286775631501,11,199463
8,39.474324,-0.375151,23,1401051600,2014,5,25,23,"Sunday",166,0,4.7,1.9,35,17.2,80,1005,1.2,9,5.32022406348465,5.32071399405005,5.58692421991085,5.58246656760773,7,199464
8,39.474324,-0.375151,23,1401055200,2014,5,26,0,"Monday",167,0,5.9,2.9,25,15.1,86,1004,0.8,12,5.32061380477274,5.32081194587028,5.59138187221397,5.57503714710253,7,199465
8,39.474324,-0.375151,23,1401058800,2014,5,26,1,"Monday",168,0,6.5,2.3,55,14.3,86,1004,0,11,5.32094515752625,5.32102653834937,5.59286775631501,5.58692421991085,9,199466
8,39.474324,-0.375151,23,1401062400,2014,5,26,2,"Monday",1,0,4.8,1.9,22,15.1,83,1004,0,7,5.32104311300391,5.32118278315642,5.58246656760773,5.59732540861813,8,199467
8,39.474324,-0.375151,23,1401066000,2014,5,26,3,"Monday",2,0,6.7,2.6,33,16,80,1003,0,7,5.32114105705285,5.32133900973931,5.57503714710253,5.60921248142645,8,199468
8,39.474324,-0.375151,23,1401069600,2014,5,26,4,"Monday",3,0,2.6,0.8,1,16.5,78,1003,0,9,5.32135565536954,5.32143690226265,5.58692421991085,5.61961367013373,7,199469
8,39.474324,-0.375151,23,1401073200,2014,5,26,5,"Monday",4,0,2.3,0.3,303,16.1,79,1003,0,8,5.32151189920672,5.32153478336929,5.59732540861813,5.63001485884101,7,199470
8,39.474324,-0.375151,23,1401076800,2014,5,26,6,"Monday",5,0,2.1,0.2,289,15.3,82,1003,0,8,5.32166812481773,5.32163265306122,5.60921248142645,5.64041604754829,7,199471
8,39.474324,-0.375151,23,1401080400,2014,5,26,7,"Monday",6,0,4,0.9,313,15.7,77,1004,0,7,5.32176600956491,5.3217888169786,5.61961367013373,5.65230312035661,8,199472
8,39.474324,-0.375151,23,1401084000,2014,5,26,8,"Monday",7,0,2.4,0.3,292,17,72,1004,0,7,5.32186388289497,5.32171175373134,5.63001485884101,5.65824665676077,4,199473
8,39.474324,-0.375151,23,1401087600,2014,5,26,9,"Monday",8,0,2.6,0.5,240,18.1,71,1005,0,7,5.32196174480989,5.32250918206728,5.64041604754829,5.68647845468054,19,199474
8,39.474324,-0.375151,23,1401091200,2014,5,26,10,"Monday",9,0,3.5,0.7,215,20,63,1004,0,8,5.32211790774972,5.32353969919552,5.65230312035661,5.72065378900446,23,199475
8,39.474324,-0.375151,23,1401094800,2014,5,26,11,"Monday",10,0,4.5,1.1,217,21.9,53,1004,0,4,5.32204081632653,5.32439522005246,5.65824665676077,5.74888558692422,20,199476
8,39.474324,-0.375151,23,1401098400,2014,5,26,12,"Monday",11,0,4.9,1.2,179,23.5,46,1004,0,19,5.3228383184654,5.32519235252973,5.68647845468054,5.7667161961367,19,199477
8,39.474324,-0.375151,23,1401102000,2014,5,26,13,"Monday",12,0,9.8,6,138,23.1,51,1003,0,23,5.32386893656716,5.32528996910882,5.72065378900446,5.75482912332838,7,199478
8,39.474324,-0.375151,23,1401105600,2014,5,26,14,"Monday",13,0,13.3,3.5,162,20.5,68,1004,0,20,5.32472453798169,5.32497960135214,5.74888558692422,5.74145616641902,0,199479
8,39.474324,-0.375151,23,1401109200,2014,5,26,15,"Monday",14,0,12.5,3.4,160,19.8,71,1004,0,19,5.3255217441996,5.32472754822542,5.7667161961367,5.7369985141159,1,199480
8,39.474324,-0.375151,23,1401112800,2014,5,26,16,"Monday",15,0,10.3,2.8,200,19.9,68,1004,0,7,5.32561935295832,5.32459207459207,5.75482912332838,5.72808320950966,3,199481
8,39.474324,-0.375151,23,1401116400,2014,5,26,17,"Monday",16,0,8,2,198,19.9,70,1004,0,0,5.32530892982047,5.32457316007226,5.74145616641902,5.72808320950966,5,199482
8,39.474324,-0.375151,23,1401120000,2014,5,26,18,"Monday",17,0,5.6,1.5,182,19.9,69,1004,0,1,5.3250568281168,5.32461251602377,5.7369985141159,5.73402674591382,6,199483
8,39.474324,-0.375151,23,1401123600,2014,5,26,19,"Monday",18,0,5.4,1.2,146,19.6,68,1005,0,3,5.32492131950111,5.32441880790072,5.72808320950966,5.73105497771174,2,199484
8,39.474324,-0.375151,23,1401127200,2014,5,26,20,"Monday",19,0,4.7,1,114,18.9,70,1005,0,5,5.32490238358879,5.3242251223491,5.72808320950966,5.7295690936107,2,199485
8,39.474324,-0.375151,23,1401130800,2014,5,26,21,"Monday",20,0,2.8,0.6,69,17.7,75,1006,0,6,5.32494172494173,5.32397320128168,5.73402674591382,5.72659732540862,1,199486
8,39.474324,-0.375151,23,1401134400,2014,5,26,22,"Monday",21,0,1.5,0.5,36,17.3,77,1007,0,2,5.32474797505973,5.32372130956542,5.73105497771174,5.72511144130758,1,199487
8,39.474324,-0.375151,23,1401138000,2014,5,26,23,"Monday",22,0,0.9,0.4,39,17,78,1008,0,2,5.32455424775667,5.32341119589911,5.7295690936107,5.7221396731055,0,199488
8,39.474324,-0.375151,23,1401141600,2014,5,27,0,"Tuesday",23,0,1.5,0.7,31,16.8,78,1008,0,1,5.3243022781565,5.32310111835974,5.72659732540862,5.7221396731055,0,199489
8,39.474324,-0.375151,23,1401145200,2014,5,27,1,"Tuesday",24,0,1.3,0.1,348,17.1,75,1007,0,1,5.32405033791657,5.322791076941,5.72511144130758,5.71916790490342,0,199490
8,39.474324,-0.375151,23,1401148800,2014,5,27,2,"Tuesday",25,0,0.5,0.1,14,17.3,73,1007,0,0,5.32374016894844,5.32248107163658,5.7221396731055,5.71916790490342,0,199491
8,39.474324,-0.375151,23,1401152400,2014,5,27,3,"Tuesday",26,0,0.9,0.1,328,17.1,73,1007,0,0,5.32343003611791,5.32228757789296,5.7221396731055,5.7221396731055,2,199492
8,39.474324,-0.375151,23,1401156000,2014,5,27,4,"Tuesday",27,0,2.3,0.6,310,16,77,1007,0,0,5.32311993941865,5.32203587235034,5.71916790490342,5.72362555720654,1,199493
8,39.474324,-0.375151,23,1401159600,2014,5,27,5,"Tuesday",28,0,2.3,0.6,315,15.6,77,1007,0,0,5.32280987884436,5.3217259651779,5.71916790490342,5.72362555720654,0,199494
8,39.474324,-0.375151,23,1401163200,2014,5,27,6,"Tuesday",29,0,2.3,0.6,317,15.5,76,1007,0,2,5.32261634340963,5.32141609409573,5.7221396731055,5.72362555720654,0,199495
8,39.474324,-0.375151,23,1401166800,2014,5,27,7,"Tuesday",30,0,2.2,0.8,322,15.6,74,1007,0,1,5.32236458940012,5.32116448326055,5.72362555720654,5.72511144130758,1,199496
8,39.474324,-0.375151,23,1401170400,2014,5,27,8,"Tuesday",31,0,1.1,0.2,358,16.9,72,1007,0,0,5.32205462698736,5.32120400558919,5.72362555720654,5.73254086181278,6,199497
8,39.474324,-0.375151,23,1401174000,2014,5,27,9,"Tuesday",32,0,2.5,0.6,41,18.8,63,1008,0,0,5.32174470067552,5.32205856668801,5.72362555720654,5.75631500742942,20,199498
8,39.474324,-0.375151,23,1401177600,2014,5,27,10,"Tuesday",33,0,4.1,0.9,115,20.2,55,1007,0,1,5.3214930414022,5.32302945628129,5.72511144130758,5.76968796433878,22,199499
8,39.474324,-0.375151,23,1401181200,2014,5,27,11,"Tuesday",34,0,6.6,1.3,149,21,53,1007,0,6,5.32153254920228,5.32388381163048,5.73254086181278,5.77860326894502,20,199500
8,39.474324,-0.375151,23,1401184800,2014,5,27,12,"Tuesday",35,0,7.7,1.8,159,20.9,57,1007,0,20,5.32238719068413,5.32380675203725,5.75631500742942,5.7518573551263,4,199501
8,39.474324,-0.375151,23,1401188400,2014,5,27,13,"Tuesday",36,0,8.3,2.1,153,21,58,1007,0,22,5.32335817419655,5.32372970141435,5.76968796433878,5.72511144130758,4,199502
8,39.474324,-0.375151,23,1401192000,2014,5,27,14,"Tuesday",37,0,8.3,2.3,167,20.4,63,1006,0,20,5.32421260988531,5.32347805843324,5.77860326894502,5.70282317979198,1,199503
8,39.474324,-0.375151,23,1401195600,2014,5,27,15,"Tuesday",38,0,11.1,4,144,19.3,68,1005,0,4,5.32413552217953,5.3232264447419,5.7518573551263,5.6849925705795,1,199504
8,39.474324,-0.375151,23,1401199200,2014,5,27,16,"Tuesday",39,0,12.4,7.3,123,18.5,72,1005,0,4,5.3240584434484,5.32303305400372,5.72511144130758,5.68053491827637,2,199505
8,39.474324,-0.375151,23,1401202800,2014,5,27,17,"Tuesday",40,0,9.6,4.1,134,18.6,71,1004,0,1,5.32380675203725,5.32295606633692,5.70282317979198,5.68647845468054,4,199506
8,39.474324,-0.375151,23,1401206400,2014,5,27,18,"Tuesday",41,0,5.1,1.2,137,19.2,63,1004,0,1,5.32355508992492,5.32270452694053,5.6849925705795,5.68647845468054,1,199507
8,39.474324,-0.375151,23,1401210000,2014,5,27,19,"Tuesday",42,0,6.4,2,91,18.6,69,1004,0,2,5.3233616575486,5.32245301681504,5.68053491827637,5.67756315007429,1,199508
8,39.474324,-0.375151,23,1401213600,2014,5,27,20,"Tuesday",43,0,11.3,4.8,46,17.8,76,1004,0,4,5.32328464179712,5.32220153595532,5.68647845468054,5.67161961367013,1,199509
8,39.474324,-0.375151,23,1401217200,2014,5,27,21,"Tuesday",44,0,10.6,4.8,53,17.4,77,1004,0,1,5.32303305400372,5.32195008435627,5.68647845468054,5.67310549777117,1,199510
8,39.474324,-0.375151,23,1401220800,2014,5,27,22,"Tuesday",45,0,11.1,5,49,17.7,73,1004,0,1,5.32278149549025,5.3216404886562,5.67756315007429,5.67161961367013,0,199511
8,39.474324,-0.375151,23,1401224400,2014,5,27,23,"Tuesday",46,0,6.9,3.3,32,17.7,72,1004,0,1,5.3225299662516,5.32138909894712,5.67161961367013,5.67161961367013,1,199512
8,39.474324,-0.375151,23,1401228000,2014,5,28,0,"Wednesday",47,0,6.1,3.1,30,17.7,69,1004,0,1,5.32227846628266,5.3210795718939,5.67310549777117,5.67013372956909,0,199513
8,39.474324,-0.375151,23,1401231600,2014,5,28,1,"Wednesday",48,0,3.3,0.8,21,17.8,67,1004,0,0,5.32196881545264,5.32082824405281,5.67161961367013,5.67161961367013,1,199514
8,39.474324,-0.375151,23,1401235200,2014,5,28,2,"Wednesday",49,0,2,0.2,321,17.8,65,1003,0,1,5.32171737739252,5.32051878562289,5.67161961367013,5.67161961367013,0,199515
8,39.474324,-0.375151,23,1401238800,2014,5,28,3,"Wednesday",50,0,2.2,0.7,322,17.9,61,1002,0,0,5.32140779522978,5.32020936318697,5.67013372956909,5.67013372956909,0,199516
8,39.474324,-0.375151,23,1401242400,2014,5,28,4,"Wednesday",51,0,1.7,0.2,299,18,63,1002,0,1,5.32115641905648,5.31989997673878,5.67161961367013,5.66864784546805,0,199517
8,39.474324,-0.375151,23,1401246000,2014,5,28,5,"Wednesday",52,0,2.3,0.4,296,17.5,68,1001,0,0,5.32084690553746,5.31959062627202,5.67161961367013,5.66716196136701,0,199518
8,39.474324,-0.375151,23,1401249600,2014,5,28,6,"Wednesday",53,0,2.5,0.5,255,16.9,72,1001,0,0,5.32053742802303,5.31928131178044,5.67013372956909,5.66716196136701,0,199519
8,39.474324,-0.375151,23,1401253200,2014,5,28,7,"Wednesday",54,0,3.8,1.3,245,16.6,75,1001,0,0,5.32022798650692,5.31897203325775,5.66864784546805,5.66567607726597,0,199520
8,39.474324,-0.375151,23,1401256800,2014,5,28,8,"Wednesday",55,0,4.1,0.8,215,18.6,68,1001,0,0,5.31991858098284,5.31906976744186,5.66716196136701,5.67607726597325,7,199521
8,39.474324,-0.375151,23,1401260400,2014,5,28,9,"Wednesday",56,0,4.1,0.9,264,21.1,53,1000,0,0,5.31960921144452,5.31980698796582,5.66716196136701,5.69390787518574,18,199522
8,39.474324,-0.375151,23,1401264000,2014,5,28,10,"Wednesday",57,0,12,4.8,271,22.6,41,1000,0,0,5.31929987788568,5.32060225555168,5.66567607726597,5.69539375928678,19,199523
8,39.474324,-0.375151,23,1401267600,2014,5,28,11,"Wednesday",58,0,14.8,6.3,271,23.5,35,1000,0,7,5.3193976043726,5.32099052490845,5.67607726597325,5.67904903417533,12,199524
8,39.474324,-0.375151,23,1401271200,2014,5,28,12,"Wednesday",59,0,13.3,5.2,266,24.4,32,1000,0,18,5.32013489156346,5.32143687514531,5.69390787518574,5.66419019316493,13,199525
8,39.474324,-0.375151,23,1401274800,2014,5,28,13,"Wednesday",60,0,12.3,4.8,256,24.8,31,999,0,19,5.32093023255814,5.32182505085731,5.69539375928678,5.64933135215453,12,199526
8,39.474324,-0.375151,23,1401278400,2014,5,28,14,"Wednesday",61,0,10.6,3.6,248,25.4,30,998,0,12,5.32131852799256,5.32180634662327,5.67904903417533,5.62852897473997,5,199527
8,39.474324,-0.375151,23,1401282000,2014,5,28,15,"Wednesday",62,0,11.3,4.4,321,24.8,36,998,0,13,5.32176491105685,5.3214970651479,5.66419019316493,5.62258543833581,0,199528
8,39.474324,-0.375151,23,1401285600,2014,5,28,16,"Wednesday",63,0,13.3,4.4,82,20.4,66,998,0.6,12,5.32215311282916,5.32118781961878,5.64933135215453,5.62258543833581,0,199529
8,39.474324,-0.375151,23,1401289200,2014,5,28,17,"Wednesday",64,0,11.7,4,85,20.2,65,998,0,5,5.32213438735178,5.32099482828752,5.62852897473997,5.62407132243685,2,199530
8,39.474324,-0.375151,23,1401292800,2014,5,28,18,"Wednesday",65,0,10.2,3.9,79,18,78,999,2.2,0,5.32182505085731,5.32097617664149,5.62258543833581,5.63001485884101,5,199531
8,39.474324,-0.375151,23,1401296400,2014,5,28,19,"Wednesday",66,0,8.4,3.1,59,18,78,999,0,0,5.32151575031966,5.32101562953925,5.62258543833581,5.63893016344725,6,199532
8,39.474324,-0.375151,23,1401300000,2014,5,28,20,"Wednesday",67,0,14.7,7.8,39,17.3,79,1000,0,2,5.32132271749869,5.32111317685336,5.62407132243685,5.64635958395245,7,199533
8,39.474324,-0.375151,23,1401303600,2014,5,28,21,"Wednesday",68,0,11.9,5.7,43,15.6,79,1001,0.8,5,5.3213040446304,5.32103642595713,5.63001485884101,5.64784546805349,4,199534
8,39.474324,-0.375151,23,1401307200,2014,5,28,22,"Wednesday",69,0,3.9,1.1,6,15.2,80,1002,0,6,5.32134348306119,5.32101777622865,5.63893016344725,5.65378900445765,5,199535
8,39.474324,-0.375151,23,1401310800,2014,5,28,23,"Wednesday",70,0,1.8,0.3,309,15.1,80,1003,0,7,5.32144102266124,5.32099912866686,5.64635958395245,5.66121842496285,5,199536
8,39.474324,-0.375151,23,1401314400,2014,5,29,0,"Thursday",71,0,2.6,0.9,241,15.5,78,1003,0,4,5.32136424379757,5.32069005576208,5.64784546805349,5.66121842496285,0,199537
8,39.474324,-0.375151,23,1401318000,2014,5,29,1,"Thursday",72,0,3.3,0.8,257,15.7,77,1003,0,5,5.32134557285615,5.32038101876053,5.65378900445765,5.66121842496285,0,199538
8,39.474324,-0.375151,23,1401321600,2014,5,29,2,"Thursday",73,0,2.4,0.4,293,14.7,83,1003,0,5,5.32132690408412,5.32007201765594,5.66121842496285,5.66121842496285,0,199539
8,39.474324,-0.375151,23,1401325200,2014,5,29,3,"Thursday",74,0,3.4,1.1,313,13.6,85,1003,0,0,5.32101777622865,5.31976305244207,5.66121842496285,5.66121842496285,0,199540
8,39.474324,-0.375151,23,1401328800,2014,5,29,4,"Thursday",75,0,5,2.3,325,14.4,78,1003,0,0,5.32070868428696,5.31945412311266,5.66121842496285,5.66121842496285,0,199541
8,39.474324,-0.375151,23,1401332400,2014,5,29,5,"Thursday",76,0,6.3,3.2,310,14.8,72,1003,0,0,5.32039962825279,5.31914522966146,5.66121842496285,5.66121842496285,0,199542
8,39.474324,-0.375151,23,1401336000,2014,5,29,6,"Thursday",77,0,6,2.7,297,14.3,73,1003,0,0,5.32009060811988,5.31889443734758,5.66121842496285,5.66270430906389,1,199543
8,39.474324,-0.375151,23,1401339600,2014,5,29,7,"Thursday",78,0,4.7,1.6,296,15.2,66,1003,0,0,5.31978162388198,5.31870173605063,5.66121842496285,5.66270430906389,2,199544
8,39.474324,-0.375151,23,1401343200,2014,5,29,8,"Thursday",79,0,4.3,1.1,299,16.5,61,1004,0,0,5.31947267553284,5.31868323269856,5.66121842496285,5.67013372956909,5,199545
8,39.474324,-0.375151,23,1401346800,2014,5,29,9,"Thursday",80,0,2.5,0.3,305,18.6,52,1004,0,1,5.31922183507549,5.31924528301887,5.66270430906389,5.6924219910847,15,199546
8,39.474324,-0.375151,23,1401350400,2014,5,29,10,"Thursday",81,0,1.7,0.1,240,20.7,40,1005,0,2,5.3190290923872,5.32015557877627,5.66270430906389,5.72065378900446,21,199547
8,39.474324,-0.375151,23,1401354000,2014,5,29,11,"Thursday",82,0,3.8,0.7,195,22.2,33,1005,0,5,5.3190105678783,5.32100772043885,5.67013372956909,5.74294205052006,20,199548
8,39.474324,-0.375151,23,1401357600,2014,5,29,12,"Thursday",83,0,9.6,5.7,139,21.9,37,1004,0,15,5.31957266446031,5.32185976317622,5.6924219910847,5.76374442793462,20,199549
