"station","latitude","longitude","numDocks","timestamp","year","month","day","hour","weekday","weekhour","isHoliday","windMaxSpeed.m.s","windMeanSpeed.m.s","windDirection.grades","temperature.C","relHumidity.HR","airPressure.mb","precipitation.l.m2","bikes_3h_ago","full_profile_3h_diff_bikes","full_profile_bikes","short_profile_3h_diff_bikes","short_profile_bikes","Id"
106,39.476713,-0.341369,25,1403244000,2014,6,20,8,"Friday",103,0,1.1,0.2,248,22.6,64,1004,0,3,10.455963821368,10.4552133371009,7.75244299674267,7.76384364820847,201658
110,39.48075,-0.336789,30,1405764000,2014,7,19,12,"Saturday",131,0,6.4,1.6,247.5,31.1,50,1008.6,0,21,11.1516750054383,11.1528842494427,12.6508172362556,12.6909361069837,201659
106,39.476713,-0.341369,25,1401915600,2014,6,4,23,"Wednesday",70,0,18.3,7.9,62,18.2,84,1002,0,7,10.5026467203682,10.5012366983031,7.60326894502229,7.60772659732541,201660
110,39.48075,-0.336789,30,1406232000,2014,7,24,22,"Thursday",93,0,17.7,11.3,67.5,25.1,83,1007.8,0,16,11.200291608165,11.2005614641257,13.8781575037147,13.8766716196137,201661
8,39.474324,-0.375151,23,1405314000,2014,7,14,7,"Monday",6,0,1.6,0,180,21.4,87,1013.6,0,0,5.38580737009254,5.38488066564484,6.32095096582467,6.32243684992571,201662
7,39.474715,-0.37932,20,1405836000,2014,7,20,8,"Sunday",151,0,17.7,6.4,202.5,24.2,48,1010.4,0,0,5.24646892655367,5.24618476076685,4.72511144130758,4.69687964338782,201663
7,39.474715,-0.37932,20,1403406000,2014,6,22,5,"Sunday",148,0,0.7,0.1,290,19,79,1002,0,13,5.26600124062482,5.26682827827264,5.8485342019544,5.85830618892508,201664
106,39.476713,-0.341369,25,1405368000,2014,7,14,22,"Monday",21,0,9.7,6.4,67.5,24,81,1015.5,0,21,10.4591903719912,10.4605961170358,10.0965824665676,10.0965824665676,201665
8,39.474324,-0.375151,23,1401735600,2014,6,2,21,"Monday",20,0,4.6,2.5,132,20,62,1006,0,2,5.3303324099723,5.32948710552126,5.73402674591382,5.7295690936107,201666
110,39.48075,-0.336789,30,1404270000,2014,7,2,5,"Wednesday",52,0,4.8,0,157.5,21.8,82,999.4,0,10,11.1434930173037,11.1428968739571,10.4104234527687,10.4592833876222,201667
106,39.476713,-0.341369,25,1403856000,2014,6,27,10,"Friday",105,0,4.9,1.2,73,26.8,48,1005,0,3,10.4544232922732,10.4553036663868,8.60586319218241,8.64983713355049,201668
106,39.476713,-0.341369,25,1404756000,2014,7,7,20,"Monday",19,0,14.5,4.8,22.5,23.8,66,1015,0,5,10.4348426283821,10.4338393596467,9.0488188976378,9.02194357366771,201669
106,39.476713,-0.341369,25,1405116000,2014,7,12,0,"Saturday",119,0,6.4,1.6,67.5,22.6,80,1016,0,12,10.4265238879736,10.4269009058468,9.14264487369985,9.17087667161961,201670
8,39.474324,-0.375151,23,1406682000,2014,7,30,3,"Wednesday",50,0,4.8,1.6,112.5,22.3,69,1011.1,0,0,5.39049509199163,5.38931788931789,5.90341753343239,5.89895988112927,201671
8,39.474324,-0.375151,23,1402920000,2014,6,16,14,"Monday",13,0,14.3,8.1,134,23.4,58,1001,0,21,5.3520854642573,5.35306481849685,6.15960912052117,6.17100977198697,201672
7,39.474715,-0.37932,20,1402153200,2014,6,7,17,"Saturday",136,0,5.6,1.1,186,24.6,61,1001,0,8,5.2392936994783,5.23939706556625,4.65773809523809,4.61309523809524,201673
8,39.474324,-0.375151,23,1402758000,2014,6,14,17,"Saturday",136,0,5.4,1.6,147,28.2,49,997,0,11,5.35219050874494,5.35174849071648,6.40553745928339,6.36644951140065,201674
8,39.474324,-0.375151,23,1401591600,2014,6,1,5,"Sunday",148,0,4.5,1.6,311,15.2,68,1006,0,1,5.32803100416474,5.32683744867866,5.65378900445765,5.64933135215453,201675
106,39.476713,-0.341369,25,1405026000,2014,7,10,23,"Thursday",94,0,9.7,6.4,67.5,22.8,72,1016.1,0,21,10.4216112180368,10.4213853765805,8.92570579494799,8.96136701337296,201676
7,39.474715,-0.37932,20,1406664000,2014,7,29,22,"Tuesday",45,0,8,1.6,337.5,24.6,58,1010.5,0,11,5.24031548449404,5.24110926353055,5.06983655274889,5.07875185735513,201677
106,39.476713,-0.341369,25,1404414000,2014,7,3,21,"Thursday",92,0,30.6,17.7,67.5,22.1,81,1013.3,0,12,10.4709963918956,10.4700887902331,9.5700325732899,9.48208469055375,201678
7,39.474715,-0.37932,20,1405134000,2014,7,12,5,"Saturday",124,0,3.2,0,180,21.2,74,1015.1,0,0,5.2315379124801,5.23119991217477,4.98662704309064,4.97176820208024,201679
8,39.474324,-0.375151,23,1402956000,2014,6,17,0,"Tuesday",23,0,7.3,3.6,38,20.2,76,1003,0,1,5.3536460699682,5.35246692783739,6.20684039087948,6.20521172638436,201680
110,39.48075,-0.336789,30,1403928000,2014,6,28,6,"Saturday",125,0,2.4,0.4,313,20.7,68,1003,0,14,11.1120930752881,11.1121735726668,8.64332247557003,8.71009771986971,201681
8,39.474324,-0.375151,23,1406106000,2014,7,23,11,"Wednesday",58,0,4.8,1.6,157.5,28.2,58,1009.4,0,6,5.38294649137045,5.38311337083514,5.80980683506686,5.76225854383358,201682
8,39.474324,-0.375151,23,1402560000,2014,6,12,10,"Thursday",81,0,4.3,1.8,146,29.4,30,1009,0,2,5.34341067550577,5.34491230074844,6.28338762214984,6.31596091205212,201683
110,39.48075,-0.336789,30,1401807600,2014,6,3,17,"Tuesday",40,0,6.7,1.6,153,24.6,50,1001,0,7,11.1752939820152,11.1740333083617,8.10104011887073,8.08023774145617,201684
106,39.476713,-0.341369,25,1404018000,2014,6,29,7,"Sunday",150,0,6.3,2.5,123,20.4,78,1001,0,10,10.4626640603183,10.4619765494137,9.03583061889251,9.06188925081433,201685
110,39.48075,-0.336789,30,1404666000,2014,7,6,19,"Sunday",162,0,12.9,3.2,225,34.8,18,1007.6,0,10,11.1431178454902,11.1425254312251,11.2113821138211,11.2552845528455,201686
7,39.474715,-0.37932,20,1402830000,2014,6,15,13,"Sunday",156,0,12.7,4.5,155,23.3,61,1001,0,5,5.2400273146304,5.2412106041643,4.66449511400651,4.70032573289902,201687
8,39.474324,-0.375151,23,1403316000,2014,6,21,4,"Saturday",123,0,2.3,0.5,295,20.2,60,1000,0,0,5.36051502145923,5.35934059730142,6.41530944625407,6.41693811074919,201688
7,39.474715,-0.37932,20,1406286000,2014,7,25,13,"Friday",108,0,27.4,14.5,22.5,26.7,71,1008.6,0,3,5.2369826795446,5.23697270471464,4.67904903417533,4.64784546805349,201689
110,39.48075,-0.336789,30,1404090000,2014,6,30,3,"Monday",2,0,0.8,0,345,18.3,82,1006,0,17,11.1273224348602,11.1279004908523,9.60749185667752,9.67100977198697,201690
106,39.476713,-0.341369,25,1405080000,2014,7,11,14,"Friday",109,0,24.1,12.9,337.5,24.6,54,1015.3,0,23,10.4217032967033,10.4238945344686,9.08618127786033,9.09955423476969,201691
7,39.474715,-0.37932,20,1405404000,2014,7,15,8,"Tuesday",31,0,3.2,0,157.5,22.6,83,1017.4,0,0,5.25393700787402,5.2539222653474,5.32838038632987,5.32986627043091,201692
110,39.48075,-0.336789,30,1405998000,2014,7,22,5,"Tuesday",28,0,8,1.6,135,22.6,53,1013.1,0,16,11.1860944019943,11.1864774081699,13.5066864784547,13.520059435364,201693
110,39.48075,-0.336789,30,1404486000,2014,7,4,17,"Friday",112,0,20.9,9.7,202.5,32.2,29,1012.3,0,16,11.145400099817,11.1458033041357,10.5309446254072,10.5439739413681,201694
7,39.474715,-0.37932,20,1402938000,2014,6,16,19,"Monday",18,0,11.7,6,122,22.5,64,1002,0,11,5.25092313810146,5.2529532030895,5.11237785016287,5.17752442996743,201695
106,39.476713,-0.341369,25,1406610000,2014,7,29,7,"Tuesday",30,0,1.6,0,157.5,23.7,87,1008.1,0,17,10.5028724832215,10.5041331186259,11.554234769688,11.5869242199108,201696
7,39.474715,-0.37932,20,1406754000,2014,7,30,23,"Wednesday",70,0,11.3,4.8,67.5,24.6,77,1015,0,3,5.23833252960403,5.23869723591172,4.92570579494799,4.91530460624071,201697
7,39.474715,-0.37932,20,1405998000,2014,7,22,5,"Tuesday",28,0,8,1.6,135,22.6,53,1013.1,0,0,5.24245380154988,5.2421172391375,4.79049034175334,4.79049034175334,201698
110,39.48075,-0.336789,30,1403748000,2014,6,26,4,"Thursday",75,0,3,0.9,292,19.4,73,1000,0,11,11.0923266771371,11.0919082599675,7.75732899022801,7.81107491856678,201699
110,39.48075,-0.336789,30,1406484000,2014,7,27,20,"Sunday",163,0,27.4,12.9,67.5,26.3,79,1011,0,15,11.2161071659135,11.2163179691282,13.6493313521545,13.6404160475483,201700
110,39.48075,-0.336789,30,1405836000,2014,7,20,8,"Sunday",151,0,17.7,6.4,202.5,24.2,48,1010.4,0,20,11.1615601912212,11.1626025090968,12.9450222882615,12.9940564635958,201701
8,39.474324,-0.375151,23,1406718000,2014,7,30,13,"Wednesday",60,0,20.9,11.3,337.5,26.1,55,1010.6,0,22,5.39033935559964,5.3922178154143,5.91233283803863,5.89895988112927,201702
7,39.474715,-0.37932,20,1403460000,2014,6,22,20,"Sunday",163,0,4.6,2.1,127,21.7,78,1004,0,3,5.26645255803471,5.26660282769109,5.91042345276873,5.91205211726384,201703
110,39.48075,-0.336789,30,1402470000,2014,6,11,9,"Wednesday",56,0,2.3,0.7,95,27,36,1008,0,NA,11.1378126251932,11.1373726971049,8.00814332247557,8.01791530944625,201704
7,39.474715,-0.37932,20,1402794000,2014,6,15,3,"Sunday",146,0,4.1,0.9,291,23.8,34,999,0,15,5.24067642202357,5.24151867030965,4.76872964169381,4.72638436482085,201705
8,39.474324,-0.375151,23,1403352000,2014,6,21,14,"Saturday",133,0,7.4,1.9,151,28,30,1001,0,22,5.3613839033751,5.36376459967274,6.51628664495114,6.58469055374593,201706
7,39.474715,-0.37932,20,1406052000,2014,7,22,20,"Tuesday",43,0,22.5,12.9,67.5,25.5,75,1010.4,0,9,5.2429066493394,5.24354463270719,4.87221396731055,4.85141158989599,201707
110,39.48075,-0.336789,30,1402135200,2014,6,7,12,"Saturday",131,0,3.6,1,127,26.5,45,1002,0,3,11.157816263333,11.1558791492289,7.97172619047619,7.95982142857143,201708
8,39.474324,-0.375151,23,1405476000,2014,7,16,4,"Wednesday",51,0,4.8,3.2,67.5,23.2,75,1016.8,0,0,5.38846405942757,5.38726587669961,6.3001485884101,6.29569093610698,201709
110,39.48075,-0.336789,30,1401861600,2014,6,4,8,"Wednesday",55,0,1,0.4,47,21.3,44,999,0,1,11.1669066405575,11.1661100875173,8.00891530460624,8.03120356612184,201710
8,39.474324,-0.375151,23,1404198000,2014,7,1,9,"Tuesday",32,0,3.2,1.6,225,23.6,78,1001.9,0,1,5.36929761042723,5.36980732821027,6.55048859934853,6.57817589576547,201711
110,39.48075,-0.336789,30,1405692000,2014,7,18,16,"Friday",111,0,29,16.1,45,26.4,75,1011.8,0,25,11.1418227351916,11.1431992597834,12.3090638930163,12.3774145616642,201712
7,39.474715,-0.37932,20,1406412000,2014,7,27,0,"Sunday",143,0,14.5,8,67.5,24.9,83,1012.4,0,1,5.23141964670401,5.2323803370484,4.57057949479941,4.58692421991085,201713
7,39.474715,-0.37932,20,1403370000,2014,6,21,19,"Saturday",138,0,3.4,0.6,141,24.7,63,1001,0,12,5.26417649382159,5.26483528880866,5.82084690553746,5.83550488599349,201714
106,39.476713,-0.341369,25,1403316000,2014,6,21,4,"Saturday",123,0,2.3,0.5,295,20.2,60,1000,0,10,10.460643704122,10.4604007902907,7.93159609120521,7.97068403908795,201715
8,39.474324,-0.375151,23,1406142000,2014,7,23,21,"Wednesday",68,0,35.4,16.1,67.5,25.6,71,1006.6,0,1,5.38214459525226,5.38117634338847,5.67904903417533,5.67013372956909,201716
7,39.474715,-0.37932,20,1404936000,2014,7,9,22,"Wednesday",69,0,4.8,1.6,337.5,24,57,1016.1,0,1,5.23526820134376,5.23569894841161,5.07280832095097,5.03417533432392,201717
7,39.474715,-0.37932,20,1406826000,2014,7,31,19,"Thursday",90,0,32.2,17.7,67.5,27.4,70,1010.5,0,6,5.23668575710539,5.23742508561644,4.95839524517088,4.96582466567608,201718
7,39.474715,-0.37932,20,1.404e+09,2014,6,29,2,"Sunday",145,0,2.8,0.5,321,21,78,998,0,3,5.2561180020114,5.25604647265821,5.53908794788274,5.48045602605863,201719
106,39.476713,-0.341369,25,1402171200,2014,6,7,22,"Saturday",141,0,2.2,0.7,61,18.1,85,1004,0,13,10.4934670487106,10.4928100830708,7.64880952380952,7.65327380952381,201720
110,39.48075,-0.336789,30,1406160000,2014,7,24,2,"Thursday",73,0,12.9,4.8,67.5,24.1,80,1007.9,0,12,11.1923451183912,11.1920769604929,13.8410104011887,13.8454680534918,201721
8,39.474324,-0.375151,23,1404072000,2014,6,29,22,"Sunday",165,0,5.9,2.8,41,20,81,1006,0,4,5.37102355173568,5.37058528148189,6.57817589576547,6.55048859934853,201722
8,39.474324,-0.375151,23,1405134000,2014,7,12,5,"Saturday",124,0,3.2,0,180,21.2,74,1015.1,0,0,5.38263877450173,5.38143594247448,6.22288261515602,6.22139673105498,201723
106,39.476713,-0.341369,25,1402992000,2014,6,17,10,"Tuesday",33,0,2.2,0.2,278,25.5,46,1003,0,2,10.4716799091941,10.4721134751773,7.84039087947883,7.85179153094463,201724
106,39.476713,-0.341369,25,1402830000,2014,6,15,13,"Sunday",156,0,12.7,4.5,155,23.3,61,1001,0,3,10.4739687055477,10.4737201365188,7.94462540716612,7.95114006514658,201725
106,39.476713,-0.341369,25,1403928000,2014,6,28,6,"Saturday",125,0,2.4,0.4,313,20.7,68,1003,0,13,10.458836689038,10.4596030192899,8.71986970684039,8.78827361563518,201726
8,39.474324,-0.375151,23,1406628000,2014,7,29,12,"Tuesday",35,0,11.3,3.2,225,28.8,45,1009.5,0,22,5.39005797723857,5.39204636934471,5.93759286775632,5.94353640416048,201727
8,39.474324,-0.375151,23,1401771600,2014,6,3,7,"Tuesday",30,0,3.8,0.7,309,16.8,62,1005,0,0,5.32771946014535,5.32658709565819,5.72808320950966,5.73105497771174,201728
7,39.474715,-0.37932,20,1402740000,2014,6,14,12,"Saturday",131,0,7.9,4.2,139,28.1,42,1000,0,8,5.24122407111922,5.24200991283541,4.92019543973941,4.89087947882736,201729
110,39.48075,-0.336789,30,1401645600,2014,6,1,20,"Sunday",163,0,7,4,143,20.5,53,1005,0,4,11.1837253655435,11.1820545412526,8.33729569093611,8.33283803863299,201730
7,39.474715,-0.37932,20,1403424000,2014,6,22,10,"Sunday",153,0,4.1,1.5,87,24.2,70,1003,0,7,5.26649002142293,5.26742940878093,5.87622149837134,5.9071661237785,201731
7,39.474715,-0.37932,20,1401591600,2014,6,1,5,"Sunday",148,0,4.5,1.6,311,15.2,68,1006,0,9,5.24774409995373,5.24767246862892,4.82615156017831,4.79940564635958,201732
7,39.474715,-0.37932,20,1403064000,2014,6,18,6,"Wednesday",53,0,8.7,3,62,19,76,1003,0,8,5.25206939562309,5.25211131893669,5.25732899022801,5.24755700325733,201733
8,39.474324,-0.375151,23,1404576000,2014,7,5,18,"Saturday",137,0,24.1,11.3,337.5,29.5,50,1012,0,8,5.37628751799756,5.37546365498533,6.5609756097561,6.53658536585366,201734
7,39.474715,-0.37932,20,1403496000,2014,6,23,6,"Monday",5,0,2.8,0.6,323,13.8,87,1004,0,0,5.26416263092691,5.26391938298711,5.8599348534202,5.83876221498371,201735
106,39.476713,-0.341369,25,1401897600,2014,6,4,18,"Wednesday",65,0,18,8.1,66,23.5,53,997,0,11,10.5021582733813,10.5031070195627,7.55274888558692,7.59732540861813,201736
110,39.48075,-0.336789,30,1406466000,2014,7,27,15,"Sunday",158,0,19.3,9.7,337.5,28.7,66,1012,0,15,11.2150890598935,11.2153001936733,13.6641901931649,13.6552748885587,201737
7,39.474715,-0.37932,20,1405368000,2014,7,14,22,"Monday",21,0,9.7,6.4,67.5,24,81,1015.5,0,15,5.25380238538133,5.25548323579281,5.30312035661218,5.3150074294205,201738
106,39.476713,-0.341369,25,1402506000,2014,6,11,19,"Wednesday",66,0,2.7,0.8,98,27.2,37,1008,0,16,10.488304260795,10.4879931389365,7.61400651465798,7.62703583061889,201739
7,39.474715,-0.37932,20,1406340000,2014,7,26,4,"Saturday",123,0,9.7,3.2,67.5,23.8,84,1010.3,0,2,5.23409532025016,5.23376273378968,4.58841010401189,4.58395245170877,201740
8,39.474324,-0.375151,23,1401717600,2014,6,2,16,"Monday",15,0,10,5.3,127,22.5,44,1005,0,14,5.33117820238989,5.33044783010157,5.7815750371471,5.73402674591382,201741
7,39.474715,-0.37932,20,1404072000,2014,6,29,22,"Sunday",165,0,5.9,2.8,41,20,81,1006,0,2,5.25153476950553,5.25163198125314,5.46254071661238,5.45765472312704,201742
106,39.476713,-0.341369,25,1401609600,2014,6,1,10,"Sunday",153,0,2.4,0.8,98,21.7,42,1006,0,0,10.5108991037872,10.5108670520231,8.07726597325409,8.0520059435364,201743
110,39.48075,-0.336789,30,1405080000,2014,7,11,14,"Friday",109,0,24.1,12.9,337.5,24.6,54,1015.3,0,15,11.141773821299,11.1417898148657,11.2258543833581,11.221396731055,201744
110,39.48075,-0.336789,30,1406574000,2014,7,28,21,"Monday",20,0,19.3,11.3,67.5,26.1,80,1007.6,0,27,11.2289797453393,11.2312278440219,13.6537890044577,13.7117384843982,201745
106,39.476713,-0.341369,25,1403370000,2014,6,21,19,"Saturday",138,0,3.4,0.6,141,24.7,63,1001,0,10,10.4598589562764,10.4610829103215,8.13029315960912,8.20195439739414,201746
8,39.474324,-0.375151,23,1405350000,2014,7,14,17,"Monday",16,0,20.9,8,22.5,26.3,74,1014.4,0,10,5.38926284682318,5.38844512528723,6.32392273402675,6.32689450222883,201747
110,39.48075,-0.336789,30,1402225200,2014,6,8,13,"Sunday",156,0,6.1,1.5,114,23.3,67,1005,0,1,11.1436179350627,11.1414586672773,7.89136904761905,7.88244047619048,201748
110,39.48075,-0.336789,30,1406034000,2014,7,22,15,"Tuesday",38,0,24.1,11.3,0,27.5,60,1011.4,0,19,11.1897849753561,11.190275070392,13.6389301634473,13.704309063893,201749
106,39.476713,-0.341369,25,1401699600,2014,6,2,11,"Monday",10,0,4.5,1.6,124,24.4,35,1006,0,12,10.5092378752887,10.5112842712843,7.75482912332838,7.75037147102526,201750
7,39.474715,-0.37932,20,1405728000,2014,7,19,2,"Saturday",121,0,8,3.2,135,23.9,85,1009.6,0,6,5.24311677005115,5.24326823695806,4.9479940564636,4.88855869242199,201751
7,39.474715,-0.37932,20,1403172000,2014,6,19,12,"Thursday",83,0,7.2,2.6,130,25.1,57,1005,0,2,5.24881141045959,5.25043852203927,5.19869706840391,5.24104234527687,201752
7,39.474715,-0.37932,20,1404810000,2014,7,8,11,"Tuesday",34,0,14.5,4.8,315,25.2,60,1018.7,0,6,5.23781934558296,5.23880185348632,5.24461538461538,5.2572741194487,201753
8,39.474324,-0.375151,23,1402005600,2014,6,6,0,"Friday",95,0,1.8,0.5,56,17.1,84,1002,0,5,5.33172441533069,5.33065257352941,5.85735512630015,5.85735512630015,201754
7,39.474715,-0.37932,20,1403766000,2014,6,26,9,"Thursday",80,0,1,0.1,282,24.6,50,1002,0,1,5.26086468905961,5.26124004933289,5.8257328990228,5.83387622149837,201755
8,39.474324,-0.375151,23,1405224000,2014,7,13,6,"Sunday",149,0,0,0,146.3,21.2,84,1015.1,0,0,5.37981138282706,5.37866578961794,6.15898959881129,6.15453194650817,201756
106,39.476713,-0.341369,25,1404324000,2014,7,2,20,"Wednesday",67,0,32.2,16.1,67.5,23.7,81,1015,0,25,10.4706503613118,10.472131147541,9.56677524429967,9.59771986970684,201757
106,39.476713,-0.341369,25,1404702000,2014,7,7,5,"Monday",4,0,14.5,6.4,22.5,23.4,83,1011.1,0,4,10.4385189278806,10.4372928176796,9.12258064516129,9.08828250401284,201758
110,39.48075,-0.336789,30,1406754000,2014,7,30,23,"Wednesday",70,0,11.3,4.8,67.5,24.6,77,1015,0,20,11.2648555966351,11.265695307478,14.3982169390788,14.4338781575037,201759
7,39.474715,-0.37932,20,1402171200,2014,6,7,22,"Saturday",141,0,2.2,0.7,61,18.1,85,1004,0,7,5.23876662081614,5.23904199851028,4.60714285714286,4.58184523809524,201760
110,39.48075,-0.336789,30,1403694000,2014,6,25,13,"Wednesday",60,0,5.3,1.9,133,24.3,51,1000,0,19,11.0872396564307,11.0886182512066,7.58957654723127,7.55048859934853,201761
7,39.474715,-0.37932,20,1402470000,2014,6,11,9,"Wednesday",56,0,2.3,0.7,95,27,36,1008,0,NA,5.2375665312196,5.23749856963039,4.8599348534202,4.86482084690554,201762
106,39.476713,-0.341369,25,1406304000,2014,7,25,18,"Friday",113,0,17.7,8,22.5,28.1,59,1007.2,0,21,10.4892664509169,10.4908061472095,11.3298662704309,11.3595839524517,201763
110,39.48075,-0.336789,30,1405314000,2014,7,14,7,"Monday",6,0,1.6,0,180,21.4,87,1013.6,0,10,11.1379291463615,11.137727173199,11.6210995542348,11.6344725111441,201764
8,39.474324,-0.375151,23,1404702000,2014,7,7,5,"Monday",4,0,14.5,6.4,22.5,23.4,83,1011.1,0,0,5.382799977892,5.38158912587026,6.48870967741935,6.45746388443018,201765
7,39.474715,-0.37932,20,1403910000,2014,6,28,1,"Saturday",120,0,7.5,3,42,22.6,66,1004,0,5,5.25815475857439,5.25875377559011,5.78501628664495,5.77687296416938,201766
110,39.48075,-0.336789,30,1401987600,2014,6,5,19,"Thursday",90,0,5,1.2,85,20.2,75,1000,0,16,11.1706517990574,11.1703729242085,8.05794947994056,8.0074294205052,201767
110,39.48075,-0.336789,30,1402189200,2014,6,8,3,"Sunday",146,0,4.6,1.6,45,10.6,88,1004,0,1,11.1494298974388,11.1472677282621,7.92113095238095,7.91220238095238,201768
7,39.474715,-0.37932,20,1405782000,2014,7,19,17,"Saturday",136,0,22.5,8,0,29.3,63,1006.1,0,10,5.24204860544772,5.24323296010436,4.6924219910847,4.67756315007429,201769
106,39.476713,-0.341369,25,1403658000,2014,6,25,3,"Wednesday",50,0,4.5,1.4,277,17.1,74,999,0,1,10.4675091266498,10.4661987647389,8.81921824104234,8.82736156351791,201770
8,39.474324,-0.375151,23,1402153200,2014,6,7,17,"Saturday",136,0,5.6,1.1,186,24.6,61,1001,0,8,5.33451814481454,5.33453690967446,5.92113095238095,5.93303571428571,201771
8,39.474324,-0.375151,23,1403496000,2014,6,23,6,"Monday",5,0,2.8,0.6,323,13.8,87,1004,0,0,5.37110034913842,5.36992625119631,6.7557003257329,6.7214983713355,201772
7,39.474715,-0.37932,20,1401699600,2014,6,2,11,"Monday",10,0,4.5,1.6,124,24.4,35,1006,0,1,5.24096315971821,5.2418172371991,4.64041604754829,4.63744427934621,201773
7,39.474715,-0.37932,20,1404414000,2014,7,3,21,"Thursday",92,0,30.6,17.7,67.5,22.1,81,1013.3,0,4,5.24704380169877,5.24680874680875,5.43159609120521,5.42182410423453,201774
106,39.476713,-0.341369,25,1402578000,2014,6,12,15,"Thursday",86,0,10.4,6.2,132,29.1,32,1007,0,13,10.4819765781205,10.4808109651628,7.62866449511401,7.58469055374593,201775
106,39.476713,-0.341369,25,1406736000,2014,7,30,18,"Wednesday",65,0,29,11.3,22.5,26.5,67,1009,0,13,10.5111468381565,10.511599249933,11.6537890044577,11.6017830609212,201776
110,39.48075,-0.336789,30,1402560000,2014,6,12,10,"Thursday",81,0,4.3,1.8,146,29.4,30,1009,0,12,11.1416733340953,11.142089927441,8.27361563517915,8.27687296416938,201777
110,39.48075,-0.336789,30,1402243200,2014,6,8,18,"Sunday",161,0,4.2,1,135,23.8,66,1003,0,1,11.1407144492787,11.1385566302295,7.87648809523809,7.86755952380952,201778
106,39.476713,-0.341369,25,1404900000,2014,7,9,12,"Wednesday",59,0,9.7,3.2,315,24.3,69,1016.9,0,12,10.4193939393939,10.4215918479758,8.7295690936107,8.73254086181278,201779
106,39.476713,-0.341369,25,1402207200,2014,6,8,8,"Sunday",151,0,1.2,0.1,334,16.6,82,1005,0,0,10.4893470790378,10.4877755511022,7.66666666666667,7.65922619047619,201780
110,39.48075,-0.336789,30,1404612000,2014,7,6,4,"Sunday",147,0,0,0,146.3,23.3,70,1010.8,0,10,11.1440668585344,11.1434736900349,10.9918699186992,11.0357723577236,201781
8,39.474324,-0.375151,23,1403874000,2014,6,27,15,"Friday",110,0,8.2,2.3,155,26.9,57,1003,0,17,5.37406930526787,5.37402059547795,6.85179153094463,6.79804560260586,201782
8,39.474324,-0.375151,23,1403622000,2014,6,24,17,"Tuesday",40,0,7.1,2.3,60,21.7,67,1000,0,0,5.36874051593323,5.36762557590741,6.61889250814332,6.61563517915309,201783
106,39.476713,-0.341369,25,1403676000,2014,6,25,8,"Wednesday",55,0,9.8,3.9,314,21.6,57,1000,0,1,10.4649635036496,10.4635419590233,8.83061889250814,8.83387622149837,201784
110,39.48075,-0.336789,30,1403388000,2014,6,22,0,"Sunday",143,0,0.9,0.2,44,21.3,77,1002,0,10,11.0943140794224,11.0937235662324,7.59446254071661,7.59446254071661,201785
110,39.48075,-0.336789,30,1404594000,2014,7,5,23,"Saturday",142,0,19.3,8,67.5,26.4,58,1012.1,0,10,11.1443835464762,11.1437901261899,10.9186991869919,10.9626016260163,201786
106,39.476713,-0.341369,25,1406070000,2014,7,23,1,"Wednesday",48,0,6.4,1.6,67.5,23.8,77,1011,0,16,10.4678213802436,10.4685606060606,10.4353640416048,10.4918276374443,201787
106,39.476713,-0.341369,25,1406574000,2014,7,28,21,"Monday",20,0,19.3,11.3,67.5,26.1,80,1007.6,0,25,10.4994896588773,10.5007518796992,11.4710252600297,11.4888558692422,201788
110,39.48075,-0.336789,30,1405224000,2014,7,13,6,"Sunday",149,0,0,0,146.3,21.2,84,1015.1,0,10,11.1392148261871,11.1386285150469,11.5141158989599,11.5274888558692,201789
106,39.476713,-0.341369,25,1404918000,2014,7,9,17,"Wednesday",64,0,24.1,12.9,0,25.3,55,1015,0,12,10.4220875791793,10.4223568281938,8.71619613670134,8.70430906389302,201790
110,39.48075,-0.336789,30,1404630000,2014,7,6,9,"Sunday",152,0,3.2,1.6,202.5,25.3,55,1010.9,0,10,11.1437503458197,11.1431574289191,11.0650406504065,11.1089430894309,201791
106,39.476713,-0.341369,25,1404432000,2014,7,4,2,"Friday",97,0,6.4,1.6,202.5,18.3,85,1014.1,0,2,10.4689789123196,10.4676837725381,9.45765472312704,9.4299674267101,201792
8,39.474324,-0.375151,23,1404666000,2014,7,6,19,"Sunday",162,0,12.9,3.2,225,34.8,18,1007.6,0,13,5.37925123043743,5.38041795665635,6.41626016260163,6.44065040650406,201793
8,39.474324,-0.375151,23,1404342000,2014,7,3,1,"Thursday",72,0,27.4,16.1,67.5,22.8,86,1016.8,0,1,5.37397876952148,5.37281920213357,6.57654723127036,6.57817589576547,201794
8,39.474324,-0.375151,23,1406808000,2014,7,31,14,"Thursday",85,0,0,0,146.3,28.6,59.5,1012.8,0,14,5.39179783702752,5.39185355670931,5.88855869242199,5.87221396731055,201795
8,39.474324,-0.375151,23,1405026000,2014,7,10,23,"Thursday",94,0,9.7,6.4,67.5,22.8,72,1016.1,0,8,5.38360006599571,5.38349461183198,6.31946508172363,6.34026745913819,201796
7,39.474715,-0.37932,20,1404576000,2014,7,5,18,"Saturday",137,0,24.1,11.3,337.5,29.5,50,1012,0,1,5.24520987927788,5.24503127941095,5.4130081300813,5.40487804878049,201797
110,39.48075,-0.336789,30,1403568000,2014,6,24,2,"Tuesday",25,0,0.9,0.1,250,18.8,82,1003,0,13,11.0980425244684,11.0979587246246,7.65635179153094,7.71498371335505,201798
